LAT;;;;;9.87342;9.87342;9.87342;9.87342
LON;;;;;7.95407;7.95407;7.95407;7.95407
ASL;;;;;718.000;718.000;718.000;718.000
CITY;;;;;Kachia;Kachia;Kachia;Kachia
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;sfc;10 m above gnd;10 m above gnd
NAME;;;;;Temperature;Total Precipitation;Wind speed;Wind direction
UNIT;;;;;°C;mm;km/h;°
AGGREGATION;;;;;;;;
UTC_OFFSET;;;;;1;1;1;1

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation  [sfc];Wind speed  [10 m above gnd];Wind direction  [10 m above gnd]
2017;11;09;18;00;31.02;0.00;7.39;46.97
2017;11;09;19;00;29.32;0.00;6.49;33.69
2017;11;09;20;00;28.07;0.00;6.30;30.96
2017;11;09;21;00;26.92;0.00;5.86;42.51
2017;11;09;22;00;25.86;0.00;5.50;58.39
2017;11;09;23;00;24.94;0.00;5.35;70.35
2017;11;10;00;00;24.00;0.00;5.51;78.69
2017;11;10;01;00;23.13;0.00;5.41;86.19
2017;11;10;02;00;22.21;0.00;5.40;90.00
2017;11;10;03;00;21.40;0.00;5.40;90.00
2017;11;10;04;00;20.62;0.00;5.09;98.13
2017;11;10;05;00;19.90;0.00;5.24;105.95
2017;11;10;06;00;19.17;0.00;5.48;113.20
2017;11;10;07;00;19.55;0.00;5.15;114.78
2017;11;10;08;00;23.87;0.00;2.62;105.95
2017;11;10;09;00;27.79;0.00;7.24;95.71
2017;11;10;10;00;30.17;0.00;12.98;86.82
2017;11;10;11;00;32.03;0.00;15.54;76.61
2017;11;10;12;00;33.30;0.00;15.18;67.69
2017;11;10;13;00;33.58;0.00;14.40;53.13
2017;11;10;14;00;33.88;0.00;12.23;47.39
2017;11;10;15;00;33.85;0.00;11.25;39.81
2017;11;10;16;00;33.42;0.00;11.09;35.75
2017;11;10;17;00;32.53;0.00;10.50;30.96
2017;11;10;18;00;30.61;0.00;6.49;19.44
2017;11;10;19;00;29.10;0.00;6.29;13.24
2017;11;10;20;00;27.91;0.00;6.03;17.35
2017;11;10;21;00;26.87;0.00;5.82;21.80
2017;11;10;22;00;25.87;0.00;5.69;34.70
2017;11;10;23;00;24.92;0.00;5.60;45.00
2017;11;11;00;00;23.92;0.00;5.99;57.26
2017;11;11;01;00;22.98;0.00;6.12;61.93
2017;11;11;02;00;22.01;0.00;6.29;66.37
2017;11;11;03;00;21.10;0.00;6.49;70.56
2017;11;11;04;00;20.33;0.00;6.64;77.47
2017;11;11;05;00;19.53;0.00;6.88;83.99
2017;11;11;06;00;18.77;0.00;6.85;93.01
2017;11;11;07;00;19.01;0.00;6.52;96.34
2017;11;11;08;00;23.09;0.00;5.40;90.00
2017;11;11;09;00;28.66;0.00;11.53;91.79
2017;11;11;10;00;31.30;0.00;14.40;91.43
2017;11;11;11;00;32.72;0.00;13.04;83.66
2017;11;11;12;00;33.70;0.00;8.65;73.07
2017;11;11;13;00;32.98;0.00;6.88;47.12
2017;11;11;14;00;33.37;0.00;5.32;28.30
2017;11;11;15;00;33.41;0.00;5.09;8.13
2017;11;11;16;00;33.11;0.00;5.41;356.19
2017;11;11;17;00;32.42;0.00;6.03;342.65
2017;11;11;18;00;30.71;0.00;5.32;331.70
2017;11;11;19;00;29.68;0.00;4.90;323.97
2017;11;11;20;00;28.91;0.00;3.83;318.81
2017;11;11;21;00;28.31;0.00;2.60;326.31
2017;11;11;22;00;27.19;0.00;0.72;360.00
2017;11;11;23;00;27.03;0.00;0.80;116.57
2017;11;12;00;00;26.47;0.00;1.53;135.00
2017;11;12;01;00;25.62;0.00;2.55;135.00
2017;11;12;02;00;24.64;0.00;3.05;135.00
2017;11;12;03;00;23.86;0.00;3.32;130.60
2017;11;12;04;00;23.09;0.00;3.60;126.87
2017;11;12;05;00;22.40;0.00;4.10;127.87
2017;11;12;06;00;21.74;0.00;4.39;124.99
2017;11;12;07;00;22.01;0.00;4.10;127.87
2017;11;12;08;00;25.85;0.00;1.48;165.96
2017;11;12;09;00;29.05;0.00;2.28;198.43
2017;11;12;10;00;30.89;0.00;1.44;90.00
2017;11;12;11;00;32.40;0.00;3.88;68.20
2017;11;12;12;00;33.63;0.00;4.35;65.56
2017;11;12;13;00;33.70;0.00;1.61;333.43
2017;11;12;14;00;34.09;0.00;3.32;310.60
2017;11;12;15;00;34.09;0.00;4.69;302.47
2017;11;12;16;00;33.68;0.00;5.00;300.26
2017;11;12;17;00;32.84;0.00;5.80;299.74
2017;11;12;18;00;30.96;0.00;5.32;298.30
2017;11;12;19;00;29.76;0.00;5.15;294.78
2017;11;12;20;00;28.87;0.00;4.02;280.30
2017;11;12;21;00;28.17;0.00;2.90;262.87
2017;11;12;22;00;27.29;0.00;2.31;231.34
2017;11;12;23;00;26.22;0.00;3.32;192.53
2017;11;13;00;00;25.10;0.00;4.32;180.00
2017;11;13;01;00;24.17;0.00;5.09;171.87
2017;11;13;02;00;21.93;0.00;2.04;135.00
2017;11;13;03;00;21.31;0.00;1.84;101.31
2017;11;13;04;00;20.64;0.00;2.16;90.00
2017;11;13;05;00;20.14;0.00;2.19;80.54
2017;11;13;06;00;19.69;0.00;2.52;90.00
2017;11;13;07;00;20.26;0.00;3.32;102.53
2017;11;13;08;00;24.37;0.00;1.84;101.31
2017;11;13;09;00;27.69;0.00;0.80;206.57
2017;11;13;10;00;29.55;0.00;1.80;270.00
2017;11;13;11;00;31.01;0.00;1.80;323.13
2017;11;13;12;00;32.20;0.00;2.16;360.00
2017;11;13;13;00;33.04;0.00;2.52;360.00
2017;11;13;14;00;33.54;0.00;2.52;360.00
2017;11;13;15;00;33.68;0.00;2.55;351.87
2017;11;13;16;00;33.45;0.00;3.42;341.57
2017;11;13;17;00;32.78;0.00;4.02;333.43
2017;11;13;18;00;31.11;0.00;4.58;315.00
2017;11;13;19;00;30.04;0.00;4.90;306.03
2017;11;13;20;00;29.14;0.00;4.39;304.99
2017;11;13;21;00;28.54;0.00;2.97;284.04
2017;11;13;22;00;27.89;0.00;2.19;260.54
2017;11;13;23;00;27.14;0.00;2.81;219.81
